"","Gene id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ctrl_rep1","Ctrl_rep2","dnBMPR1A_rep1","dnBMPR1A_rep2"
"7406","ENSGALG00000042725",371.491051443828,0.116805732342505,0.364110549302886,0.320797440684258,0.748363899016173,0.937852505309624,344.518530370776,368.448025347563,252.695042524464,520.302607532508
"7407","ENSGALG00000005038",2188.06131847295,0.0759741689394746,0.236494664855294,0.321251090319359,0.748020117777361,0.937852505309624,2569.66573570129,1691.72125923994,2440.02333061622,2050.83494833435
"7408","ENSGALG00000037496",5094.39065256001,0.062375382829687,0.19389283930584,0.321700291011253,0.747679757364798,0.937852505309624,4431.33008788833,5536.87809519797,4847.70169578931,5561.65273136443
"7409","ENSGALG00000015268",460.270839341481,-0.0919813291620535,0.286143185267469,-0.321452104742858,0.747867802603639,0.937852505309624,444.608011671155,505.115463321096,502.357744538634,389.002137835039
"7410","ENSGALG00000008204",350.108259131718,-0.120772051181535,0.375415477458627,-0.321702376255504,0.747678177484998,0.937852505309624,480.429510241816,249.325731438201,399.258167188653,271.419627658201
"7411","ENSGALG00000009592",13305.7108322842,-0.0555682486382969,0.172832411570631,-0.321515207323182,0.747819989753345,0.937852505309624,13994.6166327676,13129.3083318087,13915.4106017372,12183.5077628234
"7412","ENSGALG00000050882",510.445288539232,-0.0899536993479647,0.280229002547857,-0.321000676340067,0.748209878361488,0.937852505309624,492.018818602913,560.521181418473,563.004554744505,426.236599391037
"7413","ENSGALG00000040360",1351.08354083374,0.0675776358779815,0.209720377175514,0.322227323773245,0.747280486117414,0.937852505309624,1229.5202597636,1409.15209694331,1393.86585456494,1371.79595206311
"7414","ENSGALG00000015876",125.981353756603,-0.180456307064634,0.562767223312585,-0.32065887917641,0.74846891259851,0.937857593477226,87.4465994519096,180.068583816478,168.800288406342,67.6099433516818
"7415","ENSGALG00000043002",5541.08226782778,0.0598318700774185,0.186698884576831,0.320472563149119,0.748610125933162,0.937908033704528,5925.2972929824,4927.41519612681,5962.59222340725,5349.02435879465
"7416","ENSGALG00000015360",1842.29648119115,-0.0748888979989277,0.234789657790891,-0.318961655737092,0.749755589540596,0.938145964909998,1503.44936648042,2276.25158516728,1834.56600872761,1754.91896438931
"7417","ENSGALG00000000755",818.413508234085,-0.073867685277525,0.230786523773863,-0.320069318041744,0.748915783828526,0.938145964909998,867.090980107489,811.693770126587,821.764278289556,773.105004412709
"7418","ENSGALG00000013605",434.425718494946,0.105388024652151,0.329945123452386,0.319410766097775,0.749415047913525,0.938145964909998,300.268443901135,536.51203690961,430.592352461686,470.330040707352
"7419","ENSGALG00000008597",472.819649978661,0.101981476064486,0.319801361537905,0.318890062175044,0.749809880458206,0.938145964909998,440.393717721665,471.872032462669,356.805400044543,622.207449685767
"7420","ENSGALG00000015306",333.833936210018,-0.102659461877754,0.321136164277492,-0.319675805148643,0.749214102787501,0.938145964909998,403.518645663631,288.109734106365,318.395753580824,325.311611489252
"7421","ENSGALG00000003235",358.342854709799,0.0959978569119073,0.30092924003966,0.319004749751987,0.749722911032161,0.938145964909998,315.018472724349,377.682311697126,381.064124126891,359.606510290829
"7422","ENSGALG00000002016",572.496525104723,-0.0893945145961754,0.279545490156771,-0.319785214728531,0.749131156496572,0.938145964909998,547.85821343365,632.548614945065,460.915757564622,648.663514475556
"7423","ENSGALG00000005902",13381.038920764,0.053531146340564,0.167639221593877,0.319323520066494,0.749481199113746,0.938145964909998,13423.5798026118,12842.1220263373,14119.5881960969,13138.8656580102
"7424","ENSGALG00000001036",2240.91676791047,0.0617311475202756,0.193556560724842,0.318930793609378,0.749778992795053,0.938145964909998,2301.00449642133,2085.10185773132,2391.50588245153,2186.05483503771
"7425","ENSGALG00000003518",1538.02929243879,0.0861636777927382,0.269414278437361,0.319818527408789,0.749105901850491,0.938145964909998,1062.00207527138,1921.65498934406,1652.62557810999,1515.83452702973
"7426","ENSGALG00000038286",1376.62700118779,0.08423942460356,0.264711851510016,0.318230650131555,0.750309984857696,0.938645267886883,1146.28795426118,1526.42753358276,1090.63180353559,1743.16071337162
"7427","ENSGALG00000006016",271.616454162699,-0.115134172766245,0.362155606630209,-0.317913545057461,0.750550517762122,0.938819753603085,251.804063482005,313.042307250185,203.166814189669,318.452631728936
"7428","ENSGALG00000016443",243.000700046469,-0.10811489285235,0.340359061970039,-0.317649520557989,0.750750806095116,0.938943859534684,246.536196045143,257.636589152807,238.544120143094,229.285894844834
"7429","ENSGALG00000039830",654.492246566111,-0.0789528357485815,0.249532489627415,-0.316403029787699,0.751696617565634,0.939024696654611,644.786974271912,699.958905296875,589.28483916705,683.938267528607
"7430","ENSGALG00000035453",347.021411789698,0.113165961996938,0.35807897137545,0.316036324507541,0.751974937048922,0.939024696654611,437.232997259548,229.933730104118,376.010223276402,344.908696518724
"7431","ENSGALG00000037258",3252.76132278952,-0.0624477417337423,0.197430283908516,-0.316302750001002,0.751772724030821,0.939024696654611,3042.7202315315,3603.21853359948,3457.87896190476,2907.22756412232
"7432","ENSGALG00000038838",2766.63759288224,-0.0633777421598406,0.200160922385035,-0.316633943352467,0.75152137692281,0.939024696654611,3140.70256585714,2514.496172986,2581.53255442992,2829.8190782559
"7433","ENSGALG00000012971",80.7685741822646,-0.207211711379248,0.657744249850126,-0.315033862213867,0.752735943593852,0.939024696654611,131.696685921551,41.5542885730335,92.9917756490027,56.8315465854716
"7434","ENSGALG00000004908",1800.42573327417,-0.0629680903276072,0.199246321985607,-0.316031381157218,0.751978689139805,0.939024696654611,1721.53907836651,1957.66870610735,1758.75749597027,1763.73765265257
"7435","ENSGALG00000009501",2416.64223062843,0.0699987845249594,0.22214605607081,0.315102531024215,0.75268380686018,0.939024696654611,2709.79100952182,2006.61042376004,2752.35440317646,2197.81308605539
"7436","ENSGALG00000013655",368.289403636009,-0.0944224056940886,0.297769920537886,-0.317098535417969,0.751168836153036,0.939024696654611,371.911441042459,388.763455316602,324.460434601412,388.022283583565
"7437","ENSGALG00000045948",80.6199687477706,-0.184485917064343,0.585576631879532,-0.315049998617937,0.752723691941911,0.939024696654611,103.250201762496,68.3337189867661,96.0241161592963,54.8718380825243
"7438","ENSGALG00000009111",1741.7316360554,-0.0676670287045509,0.214707156871707,-0.315159632731683,0.752640453298226,0.939024696654611,2019.7003752929,1545.81953491684,1708.21848746538,1693.18814654647
"7439","ENSGALG00000004272",129.24879824627,-0.152746702153653,0.481590766635062,-0.317171160113626,0.751113731926719,0.939024696654611,109.57164268673,162.523439752309,94.0025558191006,150.897554726942
"7440","ENSGALG00000051954",267.791860456212,0.113489151223555,0.359414361829946,0.315761314171556,0.752183683694569,0.939024696654611,201.232536088129,313.042307250185,299.190930348965,257.70166813757
"7441","ENSGALG00000005367",4642.09462045852,-0.0647393975023118,0.204080160078437,-0.317225336737435,0.751072626062083,0.939024696654611,5457.51066458905,4035.38313475903,4806.2597088153,4269.22497367069
"7442","ENSGALG00000025959",262.945824161722,-0.114079778575193,0.360314330755612,-0.316611827056552,0.751538160457539,0.939024696654611,330.822075034935,216.082300579774,232.479439122507,272.399481909674
"7443","ENSGALG00000042994",347.472015862588,0.0943629040679358,0.29776467961893,0.316904288946219,0.751316227536896,0.939024696654611,336.089942471797,336.128023124093,365.902421575424,351.76767627904
"7444","ENSGALG00000002272",5648.44803558076,0.0573945735099419,0.1821674730161,0.315064882658109,0.752712391209244,0.939024696654611,5188.84942530909,5883.16383330658,5401.60922900294,6120.16965470441
"7445","ENSGALG00000003854",653.925513435476,-0.0768672772939647,0.243366955674889,-0.315849278225968,0.752116912590513,0.939024696654611,680.608472842573,662.098331263666,645.88852869253,627.106720943135
"7446","ENSGALG00000001017",678.810237156312,-0.0875598688987027,0.276758945828546,-0.316375930095306,0.751717184401577,0.939024696654611,846.019510360041,553.133752338823,677.222713965563,638.864971960819
"7447","ENSGALG00000039786",614.138585671291,-0.0967726189720047,0.306715820983161,-0.315512315803617,0.752372701588512,0.939024696654611,672.179884943594,597.458326816726,426.549231781295,760.366899143552
"7448","ENSGALG00000019384",205.458598582832,0.121165886257925,0.387588814340514,0.312614507371916,0.754573554906163,0.93913728243805,188.58965423966,205.001156960298,257.748943374953,170.494639756415
"7449","ENSGALG00000040855",72.7520586509124,0.182763669400235,0.587540513667197,0.31106564594073,0.755750717005078,0.93913728243805,64.2679827297167,72.0274335265913,60.6468102058713,94.0660081414703
"7450","ENSGALG00000028879",2645.32737238427,0.0606145050248427,0.195284067757436,0.31039145036723,0.756263294932083,0.93913728243805,2836.21982800651,2343.66187551909,2673.51354990883,2727.91423610264
"7451","ENSGALG00000015485",776.659736187799,0.0881232096696639,0.280081994026669,0.314633612831509,0.753039855023446,0.93913728243805,830.215908049455,675.949760788011,620.619024440083,979.854251473649
"7452","ENSGALG00000016551",5072.91663977394,-0.0560553105144055,0.180133234848992,-0.311188052340243,0.755657665296861,0.93913728243805,5259.43884896304,5083.47463543443,5325.8007162456,4622.95235845268
"7453","ENSGALG00000016716",697.298269184318,-0.0800161062792364,0.255498277783368,-0.313176695253815,0.754146422986754,0.93913728243805,641.626253809794,791.378340157548,738.880304341532,617.308178428399
"7454","ENSGALG00000016945",2748.63201011499,-0.0688959277451341,0.221308068268306,-0.311312318092294,0.755563203759283,0.93913728243805,3347.20296938213,2281.79215697701,2749.32206266617,2616.21085143464
"7455","ENSGALG00000013002",3147.61152837074,-0.0609996031913423,0.195227963175906,-0.312453207004878,0.754696119501645,0.93913728243805,3088.02389148852,3340.04137263693,3397.23215169889,2765.14869765864
"7456","ENSGALG00000013821",2958.22108287434,0.0658758796323042,0.210109328083716,0.313531437338453,0.753876940269199,0.93913728243805,3351.41726333162,2430.46416720498,3055.58845420582,2995.41444675495
"7457","ENSGALG00000033120",18911.0684238915,-0.059526845414699,0.190543528192305,-0.312405495896045,0.754732374122963,0.93913728243805,21931.185713144,16671.580575501,19506.0357225484,17535.4716843724
"7458","ENSGALG00000014963",278.305070433675,0.114900621698501,0.365903354177417,0.314019044610312,0.753506574345988,0.93913728243805,260.232651380984,274.258304582021,212.26383572055,366.465490051145
"7459","ENSGALG00000015044",478.636455299652,-0.0843521796358849,0.268799694965755,-0.313810548210002,0.753664932485296,0.93913728243805,469.893775368092,515.273178305615,463.948098074916,465.430769449983
"7460","ENSGALG00000010019",2619.07341667739,-0.0662594638699854,0.210705421438616,-0.314464921773684,0.753167954485219,0.93913728243805,2703.46956859759,2654.85732549936,2952.48887685584,2165.47789575676
"7461","ENSGALG00000011885",1749.88412940328,0.0741848306029777,0.238210013373884,0.311426163628732,0.755476666433666,0.93913728243805,2033.39683062874,1376.83209471984,1956.87040930945,1632.4371829551
"7462","ENSGALG00000036621",734.540532517851,-0.0801468969318329,0.258209002502153,-0.310395439954362,0.756260261409988,0.93913728243805,671.126311456222,838.473200540319,798.516334377306,630.046283697556
"7463","ENSGALG00000052796",1572.8628235346,-0.0769355143141414,0.246829442781563,-0.311695045158074,0.755272293892466,0.93913728243805,1964.91455394953,1265.09722989013,1645.55011691931,1415.88939337942
"7464","ENSGALG00000015118",2659.70198272964,-0.0688373941894813,0.221419492047055,-0.310891302084879,0.75588325698998,0.93913728243805,3187.05979930152,2259.62986973806,2814.01199355243,2378.10626832655
"7465","ENSGALG00000006446",11715.8614695093,0.0523551886325778,0.168646526425112,0.310443326301335,0.75622385084489,0.93913728243805,11072.0037787966,11934.3916781752,12219.321476313,11637.7289447525
"7466","ENSGALG00000010030",144.222463022137,0.144371490384703,0.465068696089055,0.310430462421529,0.756233631891402,0.93913728243805,179.107492853309,95.1131494004988,156.670926365168,145.998283469574
"7467","ENSGALG00000034264",3572.06270206293,0.0565195804246926,0.181300071436327,0.311746046082185,0.755233530839478,0.93913728243805,3392.50662933914,3611.52939131409,3778.29627582578,3505.91851177272
"7468","ENSGALG00000009031",2523.11326407219,0.0618646892872611,0.198324576746245,0.311936575396889,0.755088725231239,0.93913728243805,2395.82611028485,2542.19903203469,2318.72971020448,2835.69820376474
"7469","ENSGALG00000009677",17855.3743315616,-0.0523844711830477,0.168164303028305,-0.311507675765353,0.755414708556672,0.93913728243805,19168.7160292535,17190.5474683465,17585.5533993625,17476.680429284
"7470","ENSGALG00000011492",5514.12068092418,0.0602662525887836,0.19212581000067,0.31368118936531,0.753763188915494,0.93913728243805,4745.29498712531,6052.15127350358,5845.3417236759,5413.69473939191
"7471","ENSGALG00000011657",2739.42168315388,0.0692492692000348,0.219997497881366,0.314772985451759,0.752934024325188,0.93913728243805,2289.41518806023,3057.47221034031,3143.52632900433,2467.27300521065
"7472","ENSGALG00000001316",1100.18355189026,-0.0693749882404965,0.223165920583293,-0.310867304735283,0.75590150085878,0.93913728243805,1106.25216174102,1146.89836461572,1176.5481179939,971.035563210386
"7473","ENSGALG00000033001",6272.53782843459,0.0588282771324224,0.187501223635414,0.313748763831061,0.753711861229734,0.93913728243805,6680.70948342842,5608.90552872456,6876.33749717571,5924.19880440968
"7474","ENSGALG00000003105",135.791842907775,-0.138168995140208,0.443315450220761,-0.311671959710412,0.755289840099307,0.93913728243805,120.107377560454,164.370297022221,128.369081602428,130.320615445995
"7475","ENSGALG00000019768",267.608342589004,0.116050184619894,0.370023327080029,0.313629374492907,0.753802546789215,0.93913728243805,209.661123987108,303.808020900622,333.557456132292,223.406769335992
"7476","ENSGALG00000000993",524.710660504686,0.0814349848405137,0.261902396651367,0.310936386538365,0.755848982120651,0.93913728243805,526.786743686202,493.110891066664,516.508666920004,562.436340345875
"7477","ENSGALG00000002517",203.87119321565,0.117251387447563,0.376663318915304,0.311289636020884,0.755580445432328,0.93913728243805,214.928991423971,176.374869276653,189.015891808299,235.165020353676
"7478","ENSGALG00000053247",89.722836119279,0.173670135424192,0.555446411051372,0.312667670487711,0.754533160098005,0.93913728243805,110.625216174102,58.1760040022468,96.0241161592963,94.0660081414703
"7479","ENSGALG00000032847",1997.26847222485,0.0678796348386323,0.218027122365771,0.311335737049974,0.755545402073248,0.93913728243805,2224.09363184315,1676.94640108064,1892.18047842319,2195.85337755245
"7480","ENSGALG00000038595",2682.00281170364,0.0681278540660146,0.218980221748527,0.311114188861547,0.755713814901727,0.93913728243805,2975.29152833967,2262.40015564293,3080.85795845826,2409.4616043737
"7481","ENSGALG00000054443",1389.65625129469,0.0732511113798697,0.235859252448598,0.310571286135292,0.756126558756868,0.93913728243805,1151.55582169804,1556.90067853632,1273.5830143233,1576.5854906211
"7482","ENSGALG00000015419",183.075888769529,0.16321023891904,0.526550276770255,0.309961358144443,0.756590341835716,0.939352454852566,264.446945330474,81.2617198761543,241.576460653387,145.0184292181
"7483","ENSGALG00000010847",179.123835826191,-0.145958221412783,0.471190648145254,-0.309764682273127,0.756739910884457,0.939352454852566,244.429049070398,132.050294798751,224.393197761724,115.622801673891
"7484","ENSGALG00000007926",13376.5514958575,-0.0563280177006152,0.181765081485877,-0.309894602638472,0.756641107374349,0.939352454852566,14743.7073822894,12531.8500049919,14121.6097564371,12109.0388397114
"7485","ENSGALG00000035365",1525.86982432492,0.0627830085425723,0.202911564178606,0.309410697200628,0.757009134176705,0.939561103073024,1555.07446736167,1430.39095554731,1605.11891011539,1512.89496427531
"7486","ENSGALG00000007677",757.527774519156,-0.0739836925699178,0.239406123475663,-0.309030076156088,0.757298648353146,0.939794876195663,737.501441160683,816.310913301368,693.395196687129,782.903546927446
"7487","ENSGALG00000039387",19979.8153085274,-0.0522471751530466,0.169251986071239,-0.308694605988584,0.757553847371068,0.939916429502909,20876.5586522842,19806.6207911777,20745.2522110884,18490.8295795592
"7488","ENSGALG00000037726",690.098864077545,0.0812941982818325,0.26358117828075,0.308421863852673,0.757761347371985,0.939916429502909,731.180000236449,610.386327706114,608.489662398909,810.339465968708
"7489","ENSGALG00000008714",121.446992034037,0.143907162762928,0.466384799992014,0.308558861192286,0.757657118726365,0.939916429502909,134.857406383668,96.0365780354551,132.412202282819,122.481781434206
"7490","ENSGALG00000020775",139.68590183755,0.150238121440765,0.487201854228379,0.308369354789729,0.757801297844649,0.939916429502909,86.3930259645372,178.221726546566,165.767947896048,128.360906943048
"7491","ENSGALG00000015030",592.591241801656,0.108345683186718,0.352903453680151,0.307012249545498,0.758834048412772,0.940193159476481,365.590000118224,774.756624728335,490.22838249746,739.789959862605
"7492","ENSGALG00000031131",213.08648940532,-0.119620364271585,0.389534818243073,-0.307085165868128,0.758778548485461,0.940193159476481,206.500403524991,237.321159183769,157.681706535265,250.842688377254
"7493","ENSGALG00000041445",3694.83121750783,0.0587763785872906,0.191118960988346,0.307538186077072,0.758433762069083,0.940193159476481,3394.61377631389,3844.23340732307,4083.55188719534,3456.92579919903
"7494","ENSGALG00000008812",29837.0406193567,0.0519581480982561,0.168876411619118,0.307669659723953,0.758333708574618,0.940193159476481,28395.912631661,30203.5037921506,32177.1759348951,28571.5701187201
"7495","ENSGALG00000041081",403.506073907365,-0.0980070330885057,0.318435294102849,-0.307776917017406,0.758252087100094,0.940193159476481,507.822420913499,326.89373677453,362.87008106513,416.438056876301
"7496","ENSGALG00000008703",10779.7360740935,0.0534197421912702,0.173973316417756,0.3070571010039,0.758799909782124,0.940193159476481,10614.752885277,10545.5550112009,11788.7291238513,10169.907276045
"7497","ENSGALG00000049609",106.137257383332,-0.156357387202135,0.50884544865062,-0.307278737810805,0.758631218111006,0.940193159476481,138.018126845785,85.8788630509358,88.9486549686113,111.703384667996
"7498","ENSGALG00000029614",249.107967399864,-0.10943597119157,0.356292848928781,-0.307151747559898,0.758727871219071,0.940193159476481,246.536196045143,270.564590042196,198.11291333918,281.218170172937
"7499","ENSGALG00000027579",2805.28629312569,0.0598289174197722,0.195140677112643,0.306593777909443,0.759152590213382,0.940462403398096,2862.55916519082,2631.77160962545,3124.32150577247,2602.49289191401
"7500","ENSGALG00000040363",568.644205185234,-0.0797385964377418,0.260296392876744,-0.306337692798915,0.759347543090515,0.940578490041452,534.161758097809,634.395472214977,536.724270321961,569.29532010619
"7501","ENSGALG00000016591",74.1258278081993,0.196894375198857,0.643352923740748,0.306044113476664,0.759571058436871,0.940604523177624,71.6429971413235,66.4868617168535,116.239719561253,42.1337328133669
"7502","ENSGALG00000009427",4000.7010443784,0.064645829837907,0.211226504717371,0.306049801488717,0.759566727702671,0.940604523177624,4592.52683145631,3230.15336507713,4237.19047305021,3942.93350792996
"7503","ENSGALG00000004997",121.591618659068,0.141946444684775,0.464472151786528,0.305608084658677,0.75990306414974,0.940890239364398,107.464495711985,123.739437084144,109.164258370568,145.998283469574
"7504","ENSGALG00000016284",618.068192356244,0.0795870440898394,0.261229099758597,0.304663776598343,0.760622240855539,0.94101178930615,596.322593852781,605.769184531332,553.907533213625,716.273457827238
"7505","ENSGALG00000017076",374.478521473671,0.0890458735722219,0.291983175782792,0.304969193288259,0.7603896155241,0.94101178930615,343.464956883404,382.299454871908,385.107244807283,387.042429332091
"7506","ENSGALG00000013430",1614.1955998668,0.0769384112437298,0.252631319031989,0.3045481911686,0.760710283927792,0.94101178930615,1236.8952741752,1905.03327391484,1441.37252255954,1873.48132881762
"7507","ENSGALG00000049741",510.369709748852,0.0867878819942714,0.28479360541908,0.304739574003289,0.760564506573019,0.94101178930615,409.840086587865,579.913182752556,523.584128110689,528.141441544297
"7508","ENSGALG00000046180",727.910768295616,0.0840550327220344,0.275514821693129,0.305083524020554,0.760302539331207,0.94101178930615,562.608242256864,850.477772794751,684.298175156248,814.258882974602
"7509","ENSGALG00000005012",3153.26018317348,0.0644164468662349,0.211396786909318,0.304718192778717,0.760580792347275,0.94101178930615,3524.20331526069,2641.92932460997,3505.38562989936,2941.52246292389
"7510","ENSGALG00000026754",612.351678830213,0.104814375850264,0.343575629750791,0.305069297046154,0.7603133746668,0.94101178930615,363.482853143479,816.310913301368,599.392640868028,670.220308007976
"7511","ENSGALG00000023661",1249.0053159227,0.0742640342038126,0.244369664768328,0.303900380901279,0.761203787589892,0.941348725360952,979.823343256336,1453.47667142121,1230.11946700909,1332.60178200416
"7512","ENSGALG00000012757",83.4300529477526,-0.179240047033788,0.590352128058997,-0.303615483902982,0.761420853688491,0.941348725360952,57.9465418054822,119.122293909363,91.9809954789048,64.6703805972608
"7513","ENSGALG00000014799",495.094759828395,0.0971042371839591,0.319757910571655,0.30368048443386,0.761371327428427,0.941348725360952,342.411383396031,614.080042245939,510.443985899417,513.443627772192
"7514","ENSGALG00000029390",692.209075448003,0.0898020951527063,0.29586328892817,0.303525643475519,0.761489307974979,0.941348725360952,852.340951284275,489.417176526838,749.998886212609,677.079287768291
"7515","ENSGALG00000047043",252.876678492986,-0.106512014176665,0.350444242072694,-0.30393426796429,0.761177969921041,0.941348725360952,222.304005835577,301.96116363071,232.479439122507,254.762105383149
"7516","ENSGALG00000043100",201.041617891458,0.122275397851266,0.403050786714046,0.303374666126174,0.761604349996885,0.94136567475666,232.839740709301,152.365724767789,242.587240823485,176.373765265257
"7517","ENSGALG00000006473",733.392688142566,0.0941760983037711,0.312800738996759,0.30107377177503,0.763358240742544,0.941941969279671,540.483199022043,878.18063184344,578.166257295973,936.740664408808
"7518","ENSGALG00000011325",4327.6923316835,0.0577720938006138,0.19200270924661,0.300892076092587,0.763496792852352,0.941941969279671,4467.15158645899,4015.06770478999,4869.93885953147,3958.61117595354
"7519","ENSGALG00000015458",408.115400194241,-0.0854927247309696,0.283999722652031,-0.301031014863768,0.763390844359272,0.941941969279671,396.143631252024,444.16917341398,398.247387018555,393.901409092407
"7520","ENSGALG00000017122",109.30218692895,-0.144961459619843,0.480019306510114,-0.301990894228312,0.762659004440947,0.941941969279671,116.946657098337,112.658293464668,91.9809954789048,115.622801673891
"7521","ENSGALG00000007721",1050.33730139758,-0.0695250534049914,0.230402648738052,-0.301754575243774,0.762839161242792,0.941941969279671,1044.09132598605,1107.1909333126,903.637472067483,1146.42947422417
"7522","ENSGALG00000042773",1723.89792607121,-0.0625296313467557,0.207831911122749,-0.30086636363472,0.763516400508529,0.941941969279671,1639.36034635146,1882.87098667589,1816.37196566585,1556.98840559163
"7523","ENSGALG00000005475",5839.33548557466,-0.0535095852298692,0.177135520834505,-0.302082749850394,0.762588982156175,0.941941969279671,5563.92158681367,6331.02672126039,5766.50087040826,5695.89276381632
"7524","ENSGALG00000015649",2332.62383733827,0.0570248280161413,0.189666666662641,0.300658144203963,0.763675188854528,0.941941969279671,2236.73651369161,2336.27444643944,2283.35240425106,2474.13198497096
"7525","ENSGALG00000015399",212.390435896219,-0.127803512130729,0.423860215837555,-0.301522783586063,0.763015879136451,0.941941969279671,296.054149951646,147.748581593008,227.425538272017,178.333473768204
"7526","ENSGALG00000010189",2262.26119682897,0.0586337092251548,0.195048930318407,0.300610257792434,0.763711708486049,0.941941969279671,2047.09328596458,2385.21616409212,2326.81595156526,2289.91938569392
"7527","ENSGALG00000011528",495.658005283937,-0.084001881599618,0.278063239362553,-0.302096320938317,0.762578636970643,0.941941969279671,529.947464148319,490.340605161795,420.484550760708,541.859401064928
"7528","ENSGALG00000004294",665.166628530075,0.317228593777517,1.05566220892462,0.300501989268585,0.763794279287811,0.941941969279671,192.80394818915,991.762353943065,847.033782542003,629.066429446083
"7529","ENSGALG00000003720",409.909913678424,-0.0970987400446613,0.322887085356658,-0.300720420382893,0.763627695935969,0.941941969279671,378.232881966693,469.1017465578,307.277171709748,485.027854479456
"7530","ENSGALG00000004220",2572.04206687425,-0.0564654769285938,0.187840619915458,-0.300603122764434,0.763717149920062,0.941941969279671,2749.82680204198,2495.10417165192,2495.6162399716,2547.62105383149
"7531","ENSGALG00000043607",3635.61033265958,-0.0603768927067004,0.199718883194336,-0.302309384776354,0.762416224828244,0.941941969279671,4158.45455465888,3265.24365320547,3782.33939650617,3336.40372626778
"7532","ENSGALG00000043400",830.403880418437,0.0709771315988769,0.2356950717526,0.301139650783105,0.763308006552569,0.941941969279671,763.840778344993,856.018344604489,792.451653356719,909.304745367546
"7533","ENSGALG00000003483",11467.4558312036,-0.051010183090654,0.169308034136126,-0.301286252308861,0.763196223247341,0.941941969279671,12237.2560558305,11103.3059067145,11223.7030087666,11305.558353503
"7534","ENSGALG00000048373",84.533423387872,-0.177363363135207,0.591368432096583,-0.299920241779561,0.764237993976798,0.942113981428404,61.1072622675995,118.198865274406,99.0564566695898,59.7711093398926
"7535","ENSGALG00000035604",410.125149084001,-0.0984144027758016,0.328093526562252,-0.299958380181965,0.76420890240324,0.942113981428404,514.143861837733,334.28116585418,459.904977394524,332.170591249567
"7536","ENSGALG00000055010",6984.78780282101,-0.0546780864909871,0.182202193753519,-0.300095653979639,0.7641041941444,0.942113981428404,7165.35328761972,7068.84620059047,7517.17212501775,6187.77959805609
"7537","ENSGALG00000011365",482.90591171491,0.0878058477306601,0.293135109604917,0.299540535587851,0.764527648021889,0.942271308616386,556.286801332629,380.452597601995,491.239162667558,503.645085257456
"7538","ENSGALG00000041111",472.769151644377,0.102597889553546,0.342578751612573,0.299487020343792,0.764568474095836,0.942271308616386,476.215216292327,435.858315699373,324.460434601412,654.542639984398
"7539","ENSGALG00000014936",598.437689254526,0.0755410986604441,0.252690995176753,0.298946539854356,0.764980836190827,0.942654459240321,607.911902213877,557.750895513605,587.263278826854,640.824680463767
"7540","ENSGALG00000006122",364.38321768938,0.0915385926725979,0.306975482133018,0.298195126322605,0.765554241318759,0.942985799768134,367.697147092969,337.974880394005,426.549231781295,325.311611489252
"7541","ENSGALG00000052581",72.8987030250803,0.171685228469581,0.575549417646102,0.298297979644813,0.765475746151381,0.942985799768134,63.2144092423443,73.8742907965039,85.9163144583177,68.5897976031554
"7542","ENSGALG00000003153",17073.0124718663,0.0535015465863222,0.179355791392487,0.298298405481894,0.765475421167827,0.942985799768134,18474.4111010751,15038.9587488983,17861.4963857992,16917.1836516926
"7543","ENSGALG00000002653",922.492470277808,0.0733615994758587,0.246271765952441,0.297888794487413,0.765788040625027,0.943023713866185,1012.48412136488,785.83776834781,1042.11435537089,849.533636027654
"7544","ENSGALG00000000317",163.407836092253,-0.126791090485961,0.425519554484775,-0.297967717698618,0.765727802624333,0.943023713866185,190.696801214405,150.518867497877,186.994331468103,125.421344188627
"7545","ENSGALG00000026445",6422.12213621644,-0.0557224729348604,0.187309207787558,-0.297489235008988,0.766093025413904,0.943024275353805,6751.29890708237,6341.18443624491,5603.76526302251,6992.23993851596
"7546","ENSGALG00000008500",622.346751534104,-0.0781732626914833,0.26266431811908,-0.297616605297881,0.765995799402634,0.943024275353805,715.376397925863,563.291467323342,564.015334914603,646.703805972608
"7547","ENSGALG00000003829",190.696639976979,0.111513954277517,0.374548064806917,0.297729356404506,0.765909735778494,0.943024275353805,187.536080752288,179.145155181522,200.134473679375,195.97085029473
"7548","ENSGALG00000032289",674.873616990337,-0.0800768677604936,0.269320626476603,-0.297329130739454,0.766215243595706,0.943049763249087,811.251585276751,576.219468212731,704.513778558205,607.509635913662
"7549","ENSGALG00000005487",4721.63260487982,0.0545200481232714,0.18367885870386,0.296822663794816,0.766601901623197,0.943346663970029,4966.54541947351,4298.56029572157,5035.70680742751,4585.71789689668
"7550","ENSGALG00000006486",2854.70603642852,0.0562439888805437,0.189535062570054,0.296747145978626,0.766659560061756,0.943346663970029,2684.50524582489,2913.41734328712,3092.98732049944,2727.91423610264
"7551","ENSGALG00000011847",917.122164639303,-0.0662587538523567,0.22403256732222,-0.295755008498646,0.767417184611468,0.943377641162707,926.091095400343,950.208065370032,929.917756490027,862.271741296811
"7552","ENSGALG00000015346",71.4002697210983,-0.186530672905858,0.630826685093675,-0.295692426007881,0.767464981852913,0.943377641162707,48.4643804191306,103.424007115105,78.8408532676327,54.8718380825243
"7553","ENSGALG00000013569",13229.2032829407,-0.0568757464158298,0.192292047505179,-0.29577794377741,0.767399668063617,0.943377641162707,15238.8869213545,11741.3950934693,13892.1626578249,12044.3684591141
